Data,TempoDobra,TempoDobra_min,TempoDobra_max
2020-09-08,70.14783734261296,62.90840631638416,79.27016135583705
2020-09-09,70.43701368170501,63.441134259550616,79.16704521391058
2020-09-10,60.11844540169344,50.14149379307732,75.05198598092541
2020-09-11,55.695789223518645,47.29381449436951,67.72799485845228
2020-09-12,54.260444137854954,47.54886294094131,63.17811350905568
2020-09-13,60.28886490822167,48.17589521241804,80.538946762819
2020-09-14,75.5417655087102,55.34301773381978,118.95848948002919
2020-09-15,96.43685108536161,80.4824805302111,120.28055668873937
2020-09-16,94.0587179998103,76.6003285561794,121.82435697022623
2020-09-17,84.31023778713997,67.92493100257981,111.11386959822543
2020-09-18,73.79226791557655,63.256776661640735,88.53845225498618
2020-09-19,73.78807359619732,63.2583834882008,88.52323008929737
2020-09-20,85.28583989687236,66.88716702865503,117.64704837989426
2020-09-21,87.99797524209423,70.4885993198748,117.08087850292564
2020-09-22,76.02401036330353,56.69669838170776,115.34335456263013
2020-09-23,69.77481389382748,53.524803338962535,100.1932650118753
2020-09-24,62.975093173495466,53.13517962617554,77.28773121879539
2020-09-25,61.94426529570849,52.92064664102418,74.67773390426692
2020-09-26,65.54091299707119,58.301384820855446,74.83327558465466
2020-09-27,67.94689711751815,61.54096584603664,75.84139027244076
2020-09-28,67.71822305626071,61.61422588993635,75.16463160381028
2020-09-29,68.77392420211459,62.49423504165327,76.45661307853408
2020-09-30,65.112730974864,56.39178086524027,77.02451999411109
2020-10-01,63.27831136518383,54.58423189362018,75.26664957717104
2020-10-02,63.499563510723,54.587607738275906,75.88921263933594
2020-10-03,69.07814895522296,54.69357624085906,93.72920876043327
2020-10-04,87.57332908801098,63.51066198043156,140.99170617255845
2020-10-05,121.1085156947436,95.32897175335182,165.9992128615215
2020-10-06,117.73255957464123,90.20957157046313,169.42387277960597
2020-10-07,97.25355152947755,71.97200829765191,149.91355103847064
2020-10-08,77.82079669469559,60.42403041393077,109.28527018969955
2020-10-09,70.72923002873947,60.89288596977659,84.35563353259403
2020-10-10,72.52426668400263,60.766919704887144,89.92276498515871
2020-10-11,89.01339601994128,70.61753721347735,120.3696816663786
2020-10-12,116.43849215715461,85.73371600910393,181.40826707430412
2020-10-13,128.4352591249509,102.04406976070436,173.23935946917726
2020-10-14,115.1185847495365,88.62810650648078,164.19587414575835
2020-10-15,99.81050664469603,77.09114185540645,141.51654298607195
2020-10-16,81.93166867823675,68.52936089853665,101.85062640236984
2020-10-17,75.6364455076038,70.40057727278402,81.7136991050567
2020-10-18,82.43686372078294,73.34618089058047,94.09979380807411
2020-10-19,88.47427664875606,76.19223825765171,105.47695329026651
2020-10-20,93.95253809017005,82.79298851198062,108.58911037288638
2020-10-21,94.39083314811423,83.61733412247442,108.35110236785947
2020-10-22,91.27740362340545,82.28950865529885,102.46940439203225
2020-10-23,86.14319780513878,80.23176703607804,92.99501758460036
2020-10-24,86.36550239594366,80.27967095626309,93.44972789511826
2020-10-25,89.14921284741378,83.23075551680435,95.97381675485587
2020-10-26,93.26302865181643,87.76307189252711,99.49841888709454
2020-10-27,86.06114187749274,77.03657936663954,97.48065552426033
2020-10-28,89.78406883623548,78.91683391386393,104.12220723513674
2020-10-29,87.50744052001914,77.39308393351726,100.66288344072771
2020-10-30,92.77114642767562,79.03138014079869,112.29362098212161
2020-10-31,108.70163653327015,83.43353508737424,155.92356556052812
2020-11-01,149.4339166682377,108.32841361511396,240.80985184411907
2020-11-02,187.68826280590224,125.09422944266164,375.65831923632595
2020-11-03,239.6967250746891,192.6612430540412,317.11606985719254
2020-11-04,198.29640803458742,142.0058070850721,328.5209560190419
2020-11-05,144.9010350431003,106.52472849129013,226.49891188648354
2020-11-06,93.95068955204697,66.69336815040805,158.88732372686252
2020-11-07,80.89593803016554,64.15863400593275,109.44806656934568
2020-11-08,82.15504317871675,64.17675876126953,114.12594164610597
2020-11-09,88.9813840799464,66.73462838254781,133.47771518691263
2020-11-10,95.06458301020453,71.8267780564254,140.52947137770875
2020-11-11,93.95145894082188,70.35411403047353,141.36715987946428
2020-11-12,67.89361442917026,51.015226888831485,101.46247310853914
2020-11-13,52.33972964174656,42.078030248416965,69.22082678516107
2020-11-14,48.1730651851756,42.05155276733419,56.38045971822125
2020-11-15,50.36437927016403,41.78965111088563,63.366392304535836
2020-11-16,53.22806106382437,43.968313282107644,67.4285448134417
2020-11-17,50.40089151114768,39.74775389033152,68.85542717184516
2020-11-18,46.16902873486949,36.09751496575431,64.03546949527181
2020-11-19,41.44587363396116,35.19726608300174,50.39202216304151
2020-11-20,40.330375128845645,35.33250327929187,46.97512527210268
2020-11-21,47.365611254535196,37.0597649747913,65.61126394188192
2020-11-22,61.72683722952492,48.77238600014066,84.05189051782577
2020-11-23,55.464414257866636,40.44484356764123,88.22912418858824
2020-11-24,42.69407676424828,29.223668979458996,79.20122388145059
