date,name,value,rank,lastValue
2022-06-04,あたらよ,0,59,0
2022-06-04,ネクライトーキー,21,30,21
2022-06-04,フレデリック,27,25,27
2022-06-04,ヨルシカ,34,21,33
2022-06-05,Aimer,20,33,20
2022-06-05,Anderson .Paak,6,55,6
2022-06-05,Antônio Carlos Jobim,13,48,13
2022-06-05,Arctic Monkeys,103,6,103
2022-06-05,BaianaSystem,143,3,143
2022-06-05,Black Alien,164,1,164
2022-06-05,Boi Bumbá Garantido,15,44,15
2022-06-05,Camarada Janderson,140,4,140
2022-06-05,Chico Buarque,20,32,20
2022-06-05,Chico Science & Nação Zumbi,5,57,5
2022-06-05,Cory Wong,23,29,22
2022-06-05,Criolo,14,46,14
2022-06-05,Daft Punk,48,15,48
2022-06-05,Don L,97,7,97
2022-06-05,Elza Soares,33,23,33
2022-06-05,Emicida,55,9,55
2022-06-05,FBC,42,19,42
2022-06-05,Febem,23,28,23
2022-06-05,Foster the People,162,2,162
2022-06-05,Gen Hoshino,16,42,16
2022-06-05,Gorillaz,12,49,12
2022-06-05,Hiromi,42,18,42
2022-06-05,Jamiroquai,48,14,48
2022-06-05,Joe Hisaishi,33,22,33
2022-06-05,John Mayer,10,52,10
2022-06-05,Jovem Dionisio,23,27,23
2022-06-05,KANA-BOON,87,8,87
2022-06-05,KT Tunstall,18,37,18
2022-06-05,Kenshi Yonezu,19,35,19
2022-06-05,Khruangbin,25,26,25
2022-06-05,LUDMILLA,6,54,6
2022-06-05,Lilas Ikuta,0,66,0
2022-06-05,Lô Borges,8,53,8
2022-06-05,MC Primitivo,21,31,21
2022-06-05,Masayuki Suzuki,51,12,51
2022-06-05,Novos Baianos,14,45,14
2022-06-05,O'Donel Levy,3,58,3
2022-06-05,Official HIGE DANdism,5,56,5
2022-06-05,Papatinho,15,43,15
2022-06-05,Paulinho da Viola,0,65,0
2022-06-05,Phoenix,45,17,45
2022-06-05,Pomplamoose,11,51,11
2022-06-05,RADWIMPS,19,34,19
2022-06-05,Rage Against the Machine,18,36,18
2022-06-05,Red Hot Chili Peppers,51,11,51
2022-06-05,SILVIO RODRÍGUEZ,0,64,0
2022-06-05,Saint Motel,40,20,40
2022-06-05,Sakanaction,17,38,17
2022-06-05,Scary Pockets,13,47,13
2022-06-05,Taichi Mukai,28,24,28
2022-06-05,Tame Impala,16,41,16
2022-06-05,The Kooks,482,0,481
2022-06-05,The Strokes,46,16,46
2022-06-05,Two Door Cinema Club,16,40,16
2022-06-05,Victor Jara,0,63,0
2022-06-05,Vulfpeck,52,10,52
2022-06-05,Wednesday Campanella,114,5,114
2022-06-05,YOASOBI,0,62,0
2022-06-05,Yorushika,11,50,11
2022-06-05,Yuki Hayashi,49,13,49
2022-06-05,go!go!vanillas,16,39,16
2022-06-05,ichika Nito,0,61,0
2022-06-05,never young beach,0,60,0
2022-06-05,あたらよ,0,59,0
2022-06-05,ネクライトーキー,21,30,21
2022-06-05,フレデリック,27,25,27
2022-06-05,ヨルシカ,34,21,34
2022-06-06,Aimer,20,33,20
2022-06-06,Anderson .Paak,6,55,6
2022-06-06,Antônio Carlos Jobim,14,47,13
2022-06-06,Arctic Monkeys,103,6,103
2022-06-06,BaianaSystem,145,3,143
2022-06-06,Black Alien,169,1,164
2022-06-06,Boi Bumbá Garantido,15,45,15
2022-06-06,Camarada Janderson,144,4,140
2022-06-06,Chico Buarque,20,32,20
2022-06-06,Chico Science & Nação Zumbi,5,57,5
2022-06-06,Cory Wong,23,29,23
2022-06-06,Criolo,15,44,14
2022-06-06,Daft Punk,48,15,48
2022-06-06,Don L,100,7,97
2022-06-06,Elza Soares,34,22,33
2022-06-06,Emicida,55,9,55
2022-06-06,FBC,43,18,42
2022-06-06,Febem,23,28,23
2022-06-06,Foster the People,163,2,162
2022-06-06,Gen Hoshino,17,39,16
2022-06-06,Gorillaz,12,49,12
2022-06-06,Hiromi,42,19,42
2022-06-06,Jamiroquai,48,14,48
2022-06-06,Joe Hisaishi,33,23,33
2022-06-06,John Mayer,11,52,10
2022-06-06,Jovem Dionisio,23,27,23
2022-06-06,KANA-BOON,88,8,87
2022-06-06,KT Tunstall,18,37,18
2022-06-06,Kenshi Yonezu,19,35,19
2022-06-06,Khruangbin,25,26,25
2022-06-06,LUDMILLA,6,54,6
2022-06-06,Lilas Ikuta,0,66,0
2022-06-06,Lô Borges,8,53,8
2022-06-06,MC Primitivo,21,31,21
2022-06-06,Masayuki Suzuki,51,12,51
2022-06-06,Novos Baianos,14,46,14
2022-06-06,O'Donel Levy,3,58,3
2022-06-06,Official HIGE DANdism,5,56,5
2022-06-06,Papatinho,16,43,15
2022-06-06,Paulinho da Viola,0,65,0
2022-06-06,Phoenix,45,17,45
2022-06-06,Pomplamoose,11,51,11
2022-06-06,RADWIMPS,19,34,19
2022-06-06,Rage Against the Machine,18,36,18
2022-06-06,Red Hot Chili Peppers,52,11,51
2022-06-06,SILVIO RODRÍGUEZ,0,64,0
2022-06-06,Saint Motel,40,20,40
2022-06-06,Sakanaction,17,38,17
2022-06-06,Scary Pockets,13,48,13
2022-06-06,Taichi Mukai,28,24,28
2022-06-06,Tame Impala,16,42,16
2022-06-06,The Kooks,488,0,482
2022-06-06,The Strokes,46,16,46
2022-06-06,Two Door Cinema Club,16,41,16
2022-06-06,Victor Jara,0,63,0
2022-06-06,Vulfpeck,53,10,52
2022-06-06,Wednesday Campanella,116,5,114
2022-06-06,YOASOBI,0,62,0
2022-06-06,Yorushika,11,50,11
2022-06-06,Yuki Hayashi,49,13,49
2022-06-06,go!go!vanillas,16,40,16
2022-06-06,ichika Nito,0,61,0
2022-06-06,never young beach,0,60,0
2022-06-06,あたらよ,0,59,0
2022-06-06,ネクライトーキー,21,30,21
2022-06-06,フレデリック,27,25,27
2022-06-06,ヨルシカ,35,21,34
2022-06-07,Aimer,20,33,20
2022-06-07,Anderson .Paak,6,55,6
2022-06-07,Antônio Carlos Jobim,14,47,14
2022-06-07,Arctic Monkeys,104,6,103
2022-06-07,BaianaSystem,147,3,145
2022-06-07,Black Alien,170,1,169
2022-06-07,Boi Bumbá Garantido,15,45,15
2022-06-07,Camarada Janderson,144,4,144
2022-06-07,Chico Buarque,20,32,20
2022-06-07,Chico Science & Nação Zumbi,5,57,5
2022-06-07,Cory Wong,23,29,23
2022-06-07,Criolo,15,44,15
2022-06-07,Daft Punk,48,15,48
2022-06-07,Don L,100,7,100
2022-06-07,Elza Soares,34,22,34
2022-06-07,Emicida,55,9,55
2022-06-07,FBC,43,19,43
2022-06-07,Febem,23,28,23
2022-06-07,Foster the People,163,2,163
2022-06-07,Gen Hoshino,17,39,17
2022-06-07,Gorillaz,12,49,12
2022-06-07,Hiromi,43,18,42
2022-06-07,Jamiroquai,48,14,48
2022-06-07,Joe Hisaishi,33,23,33
2022-06-07,John Mayer,11,52,11
2022-06-07,Jovem Dionisio,23,27,23
2022-06-07,KANA-BOON,89,8,88
2022-06-07,KT Tunstall,18,37,18
2022-06-07,Kenshi Yonezu,19,35,19
2022-06-07,Khruangbin,25,26,25
2022-06-07,LUDMILLA,6,54,6
2022-06-07,Lilas Ikuta,0,66,0
2022-06-07,Lô Borges,8,53,8
2022-06-07,MC Primitivo,21,31,21
2022-06-07,Masayuki Suzuki,51,12,51
2022-06-07,Novos Baianos,14,46,14
2022-06-07,O'Donel Levy,3,58,3
2022-06-07,Official HIGE DANdism,5,56,5
2022-06-07,Papatinho,16,43,16
2022-06-07,Paulinho da Viola,0,65,0
2022-06-07,Phoenix,45,17,45
2022-06-07,Pomplamoose,11,51,11
2022-06-07,RADWIMPS,19,34,19
2022-06-07,Rage Against the Machine,18,36,18
2022-06-07,Red Hot Chili Peppers,53,11,52
2022-06-07,SILVIO RODRÍGUEZ,0,64,0
2022-06-07,Saint Motel,40,20,40
2022-06-07,Sakanaction,17,38,17
2022-06-07,Scary Pockets,13,48,13
2022-06-07,Taichi Mukai,28,24,28
2022-06-07,Tame Impala,16,42,16
2022-06-07,The Kooks,494,0,488
2022-06-07,The Strokes,46,16,46
2022-06-07,Two Door Cinema Club,16,41,16
2022-06-07,Victor Jara,1,59,0
2022-06-07,Vulfpeck,53,10,53
2022-06-07,Wednesday Campanella,117,5,116
2022-06-07,YOASOBI,0,63,0
2022-06-07,Yorushika,11,50,11
2022-06-07,Yuki Hayashi,49,13,49
2022-06-07,go!go!vanillas,16,40,16
2022-06-07,ichika Nito,0,62,0
2022-06-07,never young beach,0,61,0
2022-06-07,あたらよ,0,60,0
2022-06-07,ネクライトーキー,21,30,21
2022-06-07,フレデリック,27,25,27
2022-06-07,ヨルシカ,36,21,35
2022-06-08,Aimer,20,33,20
2022-06-08,Anderson .Paak,6,55,6
2022-06-08,Antônio Carlos Jobim,14,47,14
2022-06-08,Arctic Monkeys,104,6,104
2022-06-08,BaianaSystem,147,3,147
2022-06-08,Black Alien,170,1,170
2022-06-08,Boi Bumbá Garantido,15,45,15
2022-06-08,Camarada Janderson,144,4,144
2022-06-08,Chico Buarque,20,32,20
2022-06-08,Chico Science & Nação Zumbi,5,57,5
2022-06-08,Cory Wong,23,29,23
2022-06-08,Criolo,15,44,15
2022-06-08,Daft Punk,48,15,48
2022-06-08,Don L,100,7,100
2022-06-08,Elza Soares,34,22,34
2022-06-08,Emicida,55,9,55
2022-06-08,FBC,43,19,43
2022-06-08,Febem,23,28,23
2022-06-08,Foster the People,163,2,163
2022-06-08,Gen Hoshino,17,39,17
2022-06-08,Gorillaz,12,49,12
2022-06-08,Hiromi,43,18,43
2022-06-08,Jamiroquai,48,14,48
2022-06-08,Joe Hisaishi,33,23,33
2022-06-08,John Mayer,11,52,11
2022-06-08,Jovem Dionisio,23,27,23
2022-06-08,KANA-BOON,89,8,89
2022-06-08,KT Tunstall,18,37,18
2022-06-08,Kenshi Yonezu,19,35,19
2022-06-08,Khruangbin,25,26,25
2022-06-08,LUDMILLA,6,54,6
2022-06-08,Lilas Ikuta,0,66,0
2022-06-08,Lô Borges,8,53,8
2022-06-08,MC Primitivo,21,31,21
2022-06-08,Masayuki Suzuki,51,12,51
2022-06-08,Novos Baianos,14,46,14
2022-06-08,O'Donel Levy,4,58,3
2022-06-08,Official HIGE DANdism,5,56,5
2022-06-08,Papatinho,16,43,16
2022-06-08,Paulinho da Viola,0,65,0
2022-06-08,Phoenix,45,17,45
2022-06-08,Pomplamoose,11,51,11
2022-06-08,RADWIMPS,19,34,19
2022-06-08,Rage Against the Machine,18,36,18
2022-06-08,Red Hot Chili Peppers,53,11,53
2022-06-08,SILVIO RODRÍGUEZ,0,64,0
2022-06-08,Saint Motel,40,20,40
2022-06-08,Sakanaction,17,38,17
2022-06-08,Scary Pockets,13,48,13
2022-06-08,Taichi Mukai,28,24,28
2022-06-08,Tame Impala,16,42,16
2022-06-08,The Kooks,494,0,494
2022-06-08,The Strokes,46,16,46
2022-06-08,Two Door Cinema Club,16,41,16
2022-06-08,Victor Jara,2,59,1
2022-06-08,Vulfpeck,54,10,53
2022-06-08,Wednesday Campanella,117,5,117
2022-06-08,YOASOBI,0,63,0
2022-06-08,Yorushika,11,50,11
2022-06-08,Yuki Hayashi,49,13,49
2022-06-08,go!go!vanillas,16,40,16
2022-06-08,ichika Nito,0,62,0
2022-06-08,never young beach,0,61,0
2022-06-08,あたらよ,0,60,0
2022-06-08,ネクライトーキー,21,30,21
2022-06-08,フレデリック,27,25,27
2022-06-08,ヨルシカ,36,21,36
2022-06-09,Aimer,20,33,20
2022-06-09,Anderson .Paak,6,55,6
2022-06-09,Antônio Carlos Jobim,14,47,14
2022-06-09,Arctic Monkeys,104,6,104
2022-06-09,BaianaSystem,147,3,147
2022-06-09,Black Alien,170,1,170
2022-06-09,Boi Bumbá Garantido,15,45,15
2022-06-09,Camarada Janderson,144,4,144
2022-06-09,Chico Buarque,20,32,20
2022-06-09,Chico Science & Nação Zumbi,5,57,5
2022-06-09,Cory Wong,23,29,23
2022-06-09,Criolo,15,44,15
2022-06-09,Daft Punk,48,15,48
2022-06-09,Don L,100,7,100
2022-06-09,Elza Soares,34,22,34
2022-06-09,Emicida,55,9,55
2022-06-09,FBC,43,19,43
2022-06-09,Febem,23,28,23
2022-06-09,Foster the People,163,2,163
2022-06-09,Gen Hoshino,17,39,17
2022-06-09,Gorillaz,12,49,12
2022-06-09,Hiromi,43,18,43
2022-06-09,Jamiroquai,48,14,48
2022-06-09,Joe Hisaishi,33,23,33
2022-06-09,John Mayer,11,52,11
2022-06-09,Jovem Dionisio,23,27,23
2022-06-09,KANA-BOON,89,8,89
2022-06-09,KT Tunstall,18,37,18
2022-06-09,Kenshi Yonezu,19,35,19
2022-06-09,Khruangbin,25,26,25
2022-06-09,LUDMILLA,6,54,6
2022-06-09,Lilas Ikuta,0,66,0
2022-06-09,Lô Borges,8,53,8
2022-06-09,MC Primitivo,21,31,21
2022-06-09,Masayuki Suzuki,51,12,51
2022-06-09,Novos Baianos,14,46,14
2022-06-09,O'Donel Levy,4,58,4
2022-06-09,Official HIGE DANdism,5,56,5
2022-06-09,Papatinho,16,43,16
2022-06-09,Paulinho da Viola,0,65,0
2022-06-09,Phoenix,45,17,45
2022-06-09,Pomplamoose,11,51,11
2022-06-09,RADWIMPS,19,34,19
2022-06-09,Rage Against the Machine,18,36,18
2022-06-09,Red Hot Chili Peppers,53,11,53
2022-06-09,SILVIO RODRÍGUEZ,0,64,0
2022-06-09,Saint Motel,40,20,40
2022-06-09,Sakanaction,17,38,17
2022-06-09,Scary Pockets,13,48,13
2022-06-09,Taichi Mukai,28,24,28
2022-06-09,Tame Impala,16,42,16
2022-06-09,The Kooks,494,0,494
2022-06-09,The Strokes,46,16,46
2022-06-09,Two Door Cinema Club,16,41,16
2022-06-09,Victor Jara,2,59,2
2022-06-09,Vulfpeck,54,10,54
2022-06-09,Wednesday Campanella,117,5,117
2022-06-09,YOASOBI,0,63,0
2022-06-09,Yorushika,11,50,11
2022-06-09,Yuki Hayashi,49,13,49
2022-06-09,go!go!vanillas,16,40,16
2022-06-09,ichika Nito,0,62,0
2022-06-09,never young beach,0,61,0
2022-06-09,あたらよ,0,60,0
2022-06-09,ネクライトーキー,21,30,21
2022-06-09,フレデリック,27,25,27
2022-06-09,ヨルシカ,36,21,36
2022-06-10,Aimer,20,33,20
2022-06-10,Anderson .Paak,6,55,6
2022-06-10,Antônio Carlos Jobim,14,47,14
2022-06-10,Arctic Monkeys,104,6,104
2022-06-10,BaianaSystem,147,3,147
2022-06-10,Black Alien,171,1,170
2022-06-10,Boi Bumbá Garantido,15,45,15
2022-06-10,Camarada Janderson,144,4,144
2022-06-10,Chico Buarque,20,32,20
2022-06-10,Chico Science & Nação Zumbi,5,57,5
2022-06-10,Cory Wong,23,29,23
2022-06-10,Criolo,15,44,15
2022-06-10,Daft Punk,48,15,48
2022-06-10,Don L,100,7,100
2022-06-10,Elza Soares,34,22,34
2022-06-10,Emicida,55,9,55
2022-06-10,FBC,43,19,43
2022-06-10,Febem,23,28,23
2022-06-10,Foster the People,163,2,163
2022-06-10,Gen Hoshino,17,39,17
2022-06-10,Gorillaz,12,49,12
2022-06-10,Hiromi,43,18,43
2022-06-10,Jamiroquai,48,14,48
2022-06-10,Joe Hisaishi,33,23,33
2022-06-10,John Mayer,11,52,11
2022-06-10,Jovem Dionisio,23,27,23
2022-06-10,KANA-BOON,89,8,89
2022-06-10,KT Tunstall,18,37,18
2022-06-10,Kenshi Yonezu,19,35,19
2022-06-10,Khruangbin,25,26,25
2022-06-10,LUDMILLA,6,54,6
2022-06-10,Lilas Ikuta,0,66,0
2022-06-10,Lô Borges,8,53,8
2022-06-10,MC Primitivo,21,31,21
2022-06-10,Masayuki Suzuki,51,12,51
2022-06-10,Novos Baianos,14,46,14
2022-06-10,O'Donel Levy,4,58,4
2022-06-10,Official HIGE DANdism,5,56,5
2022-06-10,Papatinho,16,43,16
2022-06-10,Paulinho da Viola,0,65,0
2022-06-10,Phoenix,45,17,45
2022-06-10,Pomplamoose,11,51,11
2022-06-10,RADWIMPS,19,34,19
2022-06-10,Rage Against the Machine,18,36,18
2022-06-10,Red Hot Chili Peppers,53,11,53
2022-06-10,SILVIO RODRÍGUEZ,0,64,0
2022-06-10,Saint Motel,40,20,40
2022-06-10,Sakanaction,17,38,17
2022-06-10,Scary Pockets,13,48,13
2022-06-10,Taichi Mukai,28,24,28
2022-06-10,Tame Impala,16,42,16
2022-06-10,The Kooks,494,0,494
2022-06-10,The Strokes,46,16,46
2022-06-10,Two Door Cinema Club,16,41,16
2022-06-10,Victor Jara,2,59,2
2022-06-10,Vulfpeck,54,10,54
2022-06-10,Wednesday Campanella,117,5,117
2022-06-10,YOASOBI,0,63,0
2022-06-10,Yorushika,11,50,11
2022-06-10,Yuki Hayashi,49,13,49
2022-06-10,go!go!vanillas,16,40,16
2022-06-10,ichika Nito,0,62,0
2022-06-10,never young beach,0,61,0
2022-06-10,あたらよ,0,60,0
2022-06-10,ネクライトーキー,21,30,21
2022-06-10,フレデリック,27,25,27
2022-06-10,ヨルシカ,36,21,36
2022-06-11,Aimer,20,34,20
2022-06-11,Anderson .Paak,6,55,6
2022-06-11,Antônio Carlos Jobim,15,46,14
2022-06-11,Arctic Monkeys,105,6,104
2022-06-11,BaianaSystem,149,3,147
2022-06-11,Black Alien,172,1,171
2022-06-11,Boi Bumbá Garantido,15,45,15
2022-06-11,Camarada Janderson,144,4,144
2022-06-11,Chico Buarque,20,33,20
2022-06-11,Chico Science & Nação Zumbi,5,57,5
2022-06-11,Cory Wong,23,29,23
2022-06-11,Criolo,15,44,15
2022-06-11,Daft Punk,48,16,48
2022-06-11,Don L,100,7,100
2022-06-11,Elza Soares,34,22,34
2022-06-11,Emicida,55,10,55
2022-06-11,FBC,43,19,43
2022-06-11,Febem,23,28,23
2022-06-11,Foster the People,166,2,163
2022-06-11,Gen Hoshino,17,40,17
2022-06-11,Gorillaz,12,49,12
2022-06-11,Hiromi,43,18,43
2022-06-11,Jamiroquai,48,15,48
2022-06-11,Joe Hisaishi,33,23,33
2022-06-11,John Mayer,11,52,11
2022-06-11,Jovem Dionisio,24,27,23
2022-06-11,KANA-BOON,90,8,89
2022-06-11,KT Tunstall,18,37,18
2022-06-11,Kenshi Yonezu,19,35,19
2022-06-11,Khruangbin,25,26,25
2022-06-11,LUDMILLA,6,54,6
2022-06-11,Lilas Ikuta,0,66,0
2022-06-11,Lô Borges,8,53,8
2022-06-11,MC Primitivo,21,32,21
2022-06-11,Masayuki Suzuki,51,12,51
2022-06-11,Novos Baianos,14,47,14
2022-06-11,O'Donel Levy,4,58,4
2022-06-11,Official HIGE DANdism,5,56,5
2022-06-11,Papatinho,16,43,16
2022-06-11,Paulinho da Viola,0,65,0
2022-06-11,Phoenix,46,17,45
2022-06-11,Pomplamoose,11,51,11
2022-06-11,RADWIMPS,21,31,19
2022-06-11,Rage Against the Machine,18,36,18
2022-06-11,Red Hot Chili Peppers,53,11,53
2022-06-11,SILVIO RODRÍGUEZ,0,64,0
2022-06-11,Saint Motel,40,20,40
2022-06-11,Sakanaction,17,39,17
2022-06-11,Scary Pockets,13,48,13
2022-06-11,Taichi Mukai,28,24,28
2022-06-11,Tame Impala,16,42,16
2022-06-11,The Kooks,497,0,494
2022-06-11,The Strokes,48,14,46
2022-06-11,Two Door Cinema Club,17,38,16
2022-06-11,Victor Jara,2,59,2
2022-06-11,Vulfpeck,55,9,54
2022-06-11,Wednesday Campanella,118,5,117
2022-06-11,YOASOBI,0,63,0
2022-06-11,Yorushika,11,50,11
2022-06-11,Yuki Hayashi,50,13,49
2022-06-11,go!go!vanillas,16,41,16
2022-06-11,ichika Nito,0,62,0
2022-06-11,never young beach,0,61,0
2022-06-11,あたらよ,0,60,0
2022-06-11,ネクライトーキー,22,30,21
2022-06-11,フレデリック,27,25,27
2022-06-11,ヨルシカ,38,21,36
2022-06-12,Aimer,20,34,20
2022-06-12,Anderson .Paak,6,55,6
2022-06-12,Antônio Carlos Jobim,16,44,15
2022-06-12,Arctic Monkeys,105,6,105
2022-06-12,BaianaSystem,149,3,149
2022-06-12,Black Alien,172,1,172
2022-06-12,Boi Bumbá Garantido,15,46,15
2022-06-12,Camarada Janderson,144,4,144
2022-06-12,Chico Buarque,20,33,20
2022-06-12,Chico Science & Nação Zumbi,5,57,5
2022-06-12,Cory Wong,23,29,23
2022-06-12,Criolo,15,45,15
2022-06-12,Daft Punk,48,16,48
2022-06-12,Don L,100,7,100
2022-06-12,Elza Soares,34,22,34
2022-06-12,Emicida,56,9,55
2022-06-12,FBC,43,19,43
2022-06-12,Febem,23,28,23
2022-06-12,Foster the People,166,2,166
2022-06-12,Gen Hoshino,17,40,17
2022-06-12,Gorillaz,12,49,12
2022-06-12,Hiromi,43,18,43
2022-06-12,Jamiroquai,48,15,48
2022-06-12,Joe Hisaishi,33,23,33
2022-06-12,John Mayer,11,52,11
2022-06-12,Jovem Dionisio,24,27,24
2022-06-12,KANA-BOON,91,8,90
2022-06-12,KT Tunstall,18,37,18
2022-06-12,Kenshi Yonezu,19,35,19
2022-06-12,Khruangbin,25,26,25
2022-06-12,LUDMILLA,6,54,6
2022-06-12,Lilas Ikuta,0,66,0
2022-06-12,Lô Borges,8,53,8
2022-06-12,MC Primitivo,21,32,21
2022-06-12,Masayuki Suzuki,51,12,51
2022-06-12,Novos Baianos,14,47,14
2022-06-12,O'Donel Levy,4,58,4
2022-06-12,Official HIGE DANdism,5,56,5
2022-06-12,Papatinho,16,43,16
2022-06-12,Paulinho da Viola,0,65,0
2022-06-12,Phoenix,47,17,46
2022-06-12,Pomplamoose,11,51,11
2022-06-12,RADWIMPS,21,31,21
2022-06-12,Rage Against the Machine,18,36,18
2022-06-12,Red Hot Chili Peppers,53,11,53
2022-06-12,SILVIO RODRÍGUEZ,0,64,0
2022-06-12,Saint Motel,40,20,40
2022-06-12,Sakanaction,17,39,17
2022-06-12,Scary Pockets,13,48,13
2022-06-12,Taichi Mukai,28,24,28
2022-06-12,Tame Impala,16,42,16
2022-06-12,The Kooks,497,0,497
2022-06-12,The Strokes,49,14,48
2022-06-12,Two Door Cinema Club,17,38,17
2022-06-12,Victor Jara,2,59,2
2022-06-12,Vulfpeck,55,10,55
2022-06-12,Wednesday Campanella,118,5,118
2022-06-12,YOASOBI,0,63,0
2022-06-12,Yorushika,11,50,11
2022-06-12,Yuki Hayashi,50,13,50
2022-06-12,go!go!vanillas,16,41,16
2022-06-12,ichika Nito,0,62,0
2022-06-12,never young beach,0,61,0
2022-06-12,あたらよ,0,60,0
2022-06-12,ネクライトーキー,22,30,22
2022-06-12,フレデリック,27,25,27
2022-06-12,ヨルシカ,38,21,38
2022-06-13,Aimer,20,34,20
2022-06-13,Anderson .Paak,6,55,6
2022-06-13,Antônio Carlos Jobim,16,44,16
2022-06-13,Arctic Monkeys,105,6,105
2022-06-13,BaianaSystem,149,3,149
2022-06-13,Black Alien,172,1,172
2022-06-13,Boi Bumbá Garantido,15,46,15
2022-06-13,Camarada Janderson,144,4,144
2022-06-13,Chico Buarque,20,33,20
2022-06-13,Chico Science & Nação Zumbi,5,57,5
2022-06-13,Cory Wong,23,29,23
2022-06-13,Criolo,15,45,15
2022-06-13,Daft Punk,48,16,48
2022-06-13,Don L,100,7,100
2022-06-13,Elza Soares,34,22,34
2022-06-13,Emicida,56,9,56
2022-06-13,FBC,43,19,43
2022-06-13,Febem,23,28,23
2022-06-13,Foster the People,166,2,166
2022-06-13,Gen Hoshino,17,40,17
2022-06-13,Gorillaz,12,49,12
2022-06-13,Hiromi,43,18,43
2022-06-13,Jamiroquai,48,15,48
2022-06-13,Joe Hisaishi,33,23,33
2022-06-13,John Mayer,11,52,11
2022-06-13,Jovem Dionisio,24,27,24
2022-06-13,KANA-BOON,91,8,91
2022-06-13,KT Tunstall,18,37,18
2022-06-13,Kenshi Yonezu,19,35,19
2022-06-13,Khruangbin,25,26,25
2022-06-13,LUDMILLA,6,54,6
2022-06-13,Lilas Ikuta,0,66,0
2022-06-13,Lô Borges,8,53,8
2022-06-13,MC Primitivo,21,32,21
2022-06-13,Masayuki Suzuki,51,12,51
2022-06-13,Novos Baianos,14,47,14
2022-06-13,O'Donel Levy,4,58,4
2022-06-13,Official HIGE DANdism,5,56,5
2022-06-13,Papatinho,16,43,16
2022-06-13,Paulinho da Viola,0,65,0
2022-06-13,Phoenix,47,17,47
2022-06-13,Pomplamoose,11,51,11
2022-06-13,RADWIMPS,21,31,21
2022-06-13,Rage Against the Machine,18,36,18
2022-06-13,Red Hot Chili Peppers,53,11,53
2022-06-13,SILVIO RODRÍGUEZ,0,64,0
2022-06-13,Saint Motel,40,20,40
2022-06-13,Sakanaction,17,39,17
2022-06-13,Scary Pockets,13,48,13
2022-06-13,Taichi Mukai,28,24,28
2022-06-13,Tame Impala,16,42,16
2022-06-13,The Kooks,497,0,497
2022-06-13,The Strokes,49,14,49
2022-06-13,Two Door Cinema Club,17,38,17
2022-06-13,Victor Jara,2,59,2
2022-06-13,Vulfpeck,55,10,55
2022-06-13,Wednesday Campanella,118,5,118
2022-06-13,YOASOBI,0,63,0
2022-06-13,Yorushika,11,50,11
2022-06-13,Yuki Hayashi,50,13,50
2022-06-13,go!go!vanillas,16,41,16
2022-06-13,ichika Nito,0,62,0
2022-06-13,never young beach,0,61,0
2022-06-13,あたらよ,0,60,0
2022-06-13,ネクライトーキー,22,30,22
2022-06-13,フレデリック,27,25,27
2022-06-13,ヨルシカ,38,21,38
2022-06-14,Aimer,20,34,20
2022-06-14,Anderson .Paak,6,55,6
2022-06-14,Antônio Carlos Jobim,16,44,16
2022-06-14,Arctic Monkeys,105,6,105
2022-06-14,BaianaSystem,149,3,149
2022-06-14,Black Alien,172,1,172
2022-06-14,Boi Bumbá Garantido,15,46,15
2022-06-14,Camarada Janderson,144,4,144
2022-06-14,Chico Buarque,20,33,20
2022-06-14,Chico Science & Nação Zumbi,5,57,5
2022-06-14,Cory Wong,23,29,23
2022-06-14,Criolo,15,45,15
2022-06-14,Daft Punk,48,16,48
2022-06-14,Don L,100,7,100
2022-06-14,Elza Soares,34,22,34
2022-06-14,Emicida,56,9,56
2022-06-14,FBC,43,19,43
2022-06-14,Febem,23,28,23
2022-06-14,Foster the People,166,2,166
2022-06-14,Gen Hoshino,17,40,17
2022-06-14,Gorillaz,12,49,12
2022-06-14,Hiromi,43,18,43
2022-06-14,Jamiroquai,48,15,48
2022-06-14,Joe Hisaishi,33,23,33
2022-06-14,John Mayer,11,52,11
2022-06-14,Jovem Dionisio,24,27,24
2022-06-14,KANA-BOON,91,8,91
2022-06-14,KT Tunstall,18,37,18
2022-06-14,Kenshi Yonezu,19,35,19
2022-06-14,Khruangbin,25,26,25
2022-06-14,LUDMILLA,6,54,6
2022-06-14,Lilas Ikuta,2,60,0
2022-06-14,Lô Borges,8,53,8
2022-06-14,MC Primitivo,21,32,21
2022-06-14,Masayuki Suzuki,51,12,51
2022-06-14,Novos Baianos,14,47,14
2022-06-14,O'Donel Levy,4,58,4
2022-06-14,Official HIGE DANdism,5,56,5
2022-06-14,Papatinho,16,43,16
2022-06-14,Paulinho da Viola,0,66,0
2022-06-14,Phoenix,47,17,47
2022-06-14,Pomplamoose,11,51,11
2022-06-14,RADWIMPS,21,31,21
2022-06-14,Rage Against the Machine,18,36,18
2022-06-14,Red Hot Chili Peppers,53,11,53
2022-06-14,SILVIO RODRÍGUEZ,0,65,0
2022-06-14,Saint Motel,40,20,40
2022-06-14,Sakanaction,17,39,17
2022-06-14,Scary Pockets,13,48,13
2022-06-14,Taichi Mukai,28,24,28
2022-06-14,Tame Impala,16,42,16
2022-06-14,The Kooks,497,0,497
2022-06-14,The Strokes,49,14,49
2022-06-14,Two Door Cinema Club,17,38,17
2022-06-14,Victor Jara,2,59,2
